,Unnamed: 0,N,close_U,F,coeffs,method
286,286,4,True,"[1.         0.9999997  0.99999917 0.9999987  0.9999983  0.9999981
 0.99999815 0.9999983  0.9999985  0.9999988  0.99999905 0.9999992
 0.9999992  0.9999992  0.99999917 0.999999   0.9999988  0.99999857
 0.99999845 0.9999983  0.9999981  0.9999981  0.99999815 0.99999833
 0.99999857 0.9999988  0.9999991  0.99999946 0.99999964 0.9999998
 0.9999998  0.99999964 0.9999994  0.9999989  0.9999984  0.99999785
 0.9999973  0.9999969  0.9999966  0.9999965  0.99999666 0.99999696
 0.99999744 0.999998   0.9999985  0.99999905 0.9999994  0.99999964
 0.9999996  0.9999995  0.9999992  0.99999887 0.99999845 0.99999815
 0.9999979  0.99999774 0.9999977  0.99999774 0.9999979  0.9999982
 0.9999984  0.9999987  0.9999989  0.9999991  0.9999993  0.99999934
 0.9999994  0.9999994  0.99999934 0.9999993  0.9999992  0.99999917
 0.9999991  0.9999991  0.9999991  0.9999991  0.99999917 0.9999992
 0.9999992  0.9999992  0.9999992  0.9999991  0.9999988  0.9999984
 0.99999774 0.9999969  0.99999595 0.9999948  0.99999356 0.9999923
 0.9999912  0.9999903  0.9999898  0.99998975 0.9999903  0.9999913
 0.99999285 0.9999944  0.9999956  0.9999956  0.99999315]","[[1.4230139  1.393112   0.83108896 0.9852448  0.58543974 0.9380134
  0.5009311  1.0418117  0.7404939 ]
 [4.619522   2.5963144  3.2317877  1.932558   0.49590433 3.4607468
  5.942291   2.2721791  1.3929207 ]
 [2.389621   0.8870292  4.2359405  2.972072   4.1473336  6.2439437
  2.3822277  3.7591329  3.5654435 ]]",trotter
287,287,4,False,"[1.0000602  0.99929804 0.99877864 0.99846727 0.99833083 0.9983374
 0.9984591  0.9986678  0.99893934 0.9992516  0.9995835  0.9999175
 1.0002382  1.0005325  1.0007895  1.0009998  1.0011581  1.0012606
 1.0013056  1.0012938  1.001228   1.0011133  1.0009568  1.0007665
 1.0005518  1.0003235  1.0000932  0.9998716  0.99966925 0.9994963
 0.9993609  0.9992693  0.99922645 0.9992338  0.9992898  0.9993921
 0.99953395 0.9997071  0.99990153 1.0001053  1.0003068  1.0004935
 1.0006533  1.0007766  1.0008548  1.0008816  1.0008543  1.0007722
 1.000638   1.0004578  1.0002388  0.99999136 0.99972755 0.9994591
 0.99919975 0.99896127 0.99875563 0.9985922  0.9984796  0.99842316
 0.9984263  0.9984903  0.9986127  0.99879026 0.99901664 0.9992833
 0.9995815  0.9999001  1.0002279  1.000553   1.0008638  1.0011485
 1.0013953  1.001595   1.0017374  1.001815   1.0018206  1.0017494
 1.0015985  1.0013665  1.0010542  1.0006652  1.0002056  0.9996837
 0.9991111  0.99850255 0.99787575 0.9972517  0.9966543  0.99611115
 0.99565226 0.99531126 0.99512416 0.99512917 0.9953667  0.9958795
 0.9967105  0.9979045  0.99950564 1.0015585  1.0041068 ]","[[1.4230139  1.393112   0.83108896 0.9852448  0.58543974 0.9380134
  0.5009311  1.0418117  0.7404939 ]
 [4.619522   2.5963144  3.2317877  1.932558   0.49590433 3.4607468
  5.942291   2.2721791  1.3929207 ]
 [2.389621   0.8870292  4.2359405  2.972072   4.1473336  6.2439437
  2.3822277  3.7591329  3.5654435 ]]",trotter
288,288,4,True,"[1.         0.9999969  0.9999899  0.9999817  0.99997413 0.99996847
 0.9999649  0.99996394 0.9999651  0.99996793 0.999972   0.9999767
 0.99998146 0.999986   0.9999899  0.99999297 0.9999952  0.99999654
 0.99999726 0.99999744 0.9999973  0.99999714 0.99999684 0.99999684
 0.999997   0.9999974  0.9999979  0.9999985  0.999999   0.9999994
 0.9999996  0.9999995  0.9999992  0.9999986  0.9999979  0.9999971
 0.9999963  0.9999957  0.9999953  0.9999952  0.9999953  0.99999565
 0.99999624 0.99999696 0.99999756 0.9999983  0.9999987  0.999999
 0.99999905 0.9999989  0.9999987  0.99999833 0.99999803 0.9999977
 0.9999975  0.9999975  0.9999976  0.9999979  0.9999983  0.9999987
 0.99999905 0.9999993  0.9999994  0.9999992  0.99999887 0.99999833
 0.9999976  0.9999969  0.9999962  0.9999956  0.9999953  0.99999523
 0.9999954  0.9999958  0.9999964  0.99999714 0.9999979  0.99999857
 0.99999905 0.9999994  0.99999946 0.9999992  0.99999875 0.9999979
 0.99999696 0.99999565 0.9999941  0.9999924  0.99999046 0.9999885
 0.9999865  0.99998486 0.99998367 0.9999832  0.99998367 0.9999852
 0.9999879  0.99999154 0.99999535 0.9999985  0.99999934]","[[0.91138786 0.5045304  0.6389534  0.66919625 0.7932319  1.0456395
  0.58602697 1.2471564  1.3599623 ]
 [5.9776316  1.84001    0.5103522  0.5404542  2.9155967  1.7843944
  1.022151   5.2255363  5.7106524 ]
 [1.0634191  0.8832937  5.845361   3.014243   4.671687   1.2585208
  1.5413285  4.794841   3.4793139 ]]",trotter
289,289,4,False,"[1.0000082  1.0000751  1.000087   1.0000572  0.9999995  0.999927
 0.9998515  0.99978256 0.9997296  0.999699   0.99969465 0.9997172
 0.9997668  0.9998403  0.9999327  1.0000379  1.0001488  1.000258
 1.0003582  1.0004426  1.0005064  1.0005454  1.0005577  1.0005425
 1.0005031  1.0004412  1.0003623  1.0002719  1.0001768  1.0000825
 0.99999547 0.9999206  0.9998618  0.9998216  0.99980074 0.99979943
 0.99981517 0.9998447  0.9998843  0.99992895 0.99997437 1.0000156
 1.0000486  1.0000705  1.000079   1.0000736  1.0000551  1.0000253
 0.99998677 0.9999444  0.99990183 0.99986386 0.99983436 0.99981743
 0.99981546 0.99982995 0.99986035 0.9999056  0.9999624  1.000027
 1.0000938  1.000157   1.0002116  1.000251   1.0002725  1.0002718
 1.0002478  1.0002012  1.0001339  1.0000501  0.9999558  0.9998573
 0.99976254 0.999679   0.99961317 0.9995712  0.99955773 0.9995748
 0.99962264 0.9996983  0.9997981  0.9999143  1.00004    1.000165
 1.0002798  1.0003747  1.0004412  1.0004718  1.0004622  1.0004103
 1.0003175  1.0001884  1.0000318  0.99986035 0.9996898  0.99954015
 0.9994342  0.9993977  0.99945855 0.9996461  0.99999136]","[[0.91138786 0.5045304  0.6389534  0.66919625 0.7932319  1.0456395
  0.58602697 1.2471564  1.3599623 ]
 [5.9776316  1.84001    0.5103522  0.5404542  2.9155967  1.7843944
  1.022151   5.2255363  5.7106524 ]
 [1.0634191  0.8832937  5.845361   3.014243   4.671687   1.2585208
  1.5413285  4.794841   3.4793139 ]]",trotter
290,290,4,True,"[0.99999917 0.9999932  0.9999777  0.99995905 0.999942   0.99992925
 0.99992204 0.99992055 0.9999239  0.999931   0.9999404  0.99995077
 0.99996084 0.9999697  0.9999769  0.9999822  0.9999855  0.9999874
 0.99998826 0.9999885  0.99998844 0.9999887  0.9999892  0.9999901
 0.9999914  0.9999929  0.9999944  0.99999565 0.99999666 0.9999972
 0.99999744 0.9999972  0.9999967  0.9999961  0.9999955  0.9999951
 0.99999475 0.9999947  0.9999949  0.9999952  0.9999955  0.99999595
 0.9999963  0.99999666 0.99999696 0.9999972  0.99999744 0.9999976
 0.9999978  0.999998   0.9999982  0.9999983  0.9999983  0.99999815
 0.9999979  0.9999975  0.99999714 0.9999967  0.99999636 0.9999962
 0.99999624 0.9999965  0.99999696 0.99999756 0.9999982  0.9999989
 0.99999934 0.9999997  0.9999997  0.99999946 0.9999991  0.9999986
 0.9999981  0.9999977  0.9999973  0.99999714 0.99999714 0.9999974
 0.99999774 0.99999803 0.99999833 0.99999845 0.99999833 0.99999785
 0.99999696 0.9999958  0.99999434 0.9999926  0.99999076 0.999989
 0.99998736 0.9999862  0.9999855  0.9999857  0.99998665 0.9999885
 0.99999106 0.99999416 0.9999972  0.9999992  0.9999991 ]","[[1.0511404  0.9153376  0.94302505 0.568128   0.95063937 1.2194043
  0.73957527 0.85178447 0.9300478 ]
 [5.3929987  3.590973   3.5984461  1.8244151  6.073267   5.193545
  2.7163801  2.0364325  5.9580727 ]
 [0.86752236 3.9762273  5.793219   5.621389   1.6446458  4.8645997
  4.5212374  5.2248583  4.067117  ]]",trotter
291,291,4,False,"[1.0018184  0.9998766  0.9984495  0.99747574 0.9968941  0.9966417
 0.99665767 0.996884   0.997265   0.99775034 0.9982946  0.998858
 0.99940723 0.99991596 1.0003635  1.0007355  1.0010238  1.0012258
 1.0013433  1.0013812  1.0013477  1.0012531  1.0011094  1.0009276
 1.0007204  1.0004979  1.0002708  1.0000473  0.99983555 0.9996415
 0.99946946 0.99932337 0.9992069  0.9991221  0.99907    0.99905187
 0.9990685  0.99912024 0.9992058  0.99932426 0.9994723  0.9996468
 0.99984217 1.0000521  1.000269   1.0004836  1.0006859  1.0008656
 1.001013   1.0011182  1.0011731  1.0011714  1.0011089  1.000985
 1.000801   1.0005631  1.0002793  0.99996126 0.99962246 0.999279
 0.9989471  0.99864346 0.9983831  0.9981813  0.9980494  0.9979956
 0.99802536 0.99813986 0.9983367  0.99860847 0.9989461  0.99933577
 0.9997625  1.0002085  1.0006553  1.0010844  1.0014771  1.0018162
 1.0020864  1.002274   1.0023689  1.0023639  1.0022556  1.0020431
 1.0017309  1.0013264  1.0008411  1.0002913  0.9996965  0.99908
 0.9984686  0.9978943  0.99739057 0.9969955  0.99674964 0.99669605
 0.9968812  0.9973528  0.9981601  0.9993538  1.0009855 ]","[[1.0511404  0.9153376  0.94302505 0.568128   0.95063937 1.2194043
  0.73957527 0.85178447 0.9300478 ]
 [5.3929987  3.590973   3.5984461  1.8244151  6.073267   5.193545
  2.7163801  2.0364325  5.9580727 ]
 [0.86752236 3.9762273  5.793219   5.621389   1.6446458  4.8645997
  4.5212374  5.2248583  4.067117  ]]",trotter
292,292,4,True,"[0.9999997  0.99999845 0.9999942  0.99998957 0.9999859  0.9999838
 0.99998325 0.9999839  0.9999855  0.99998754 0.9999897  0.9999918
 0.99999356 0.999995   0.9999961  0.99999696 0.9999976  0.999998
 0.9999982  0.9999984  0.9999985  0.99999857 0.99999857 0.9999986
 0.9999986  0.99999857 0.99999845 0.99999833 0.99999815 0.999998
 0.9999978  0.9999976  0.99999744 0.9999973  0.9999972  0.9999972
 0.9999972  0.99999726 0.9999973  0.9999974  0.9999974  0.99999744
 0.99999744 0.9999974  0.99999726 0.9999971  0.9999969  0.9999967
 0.9999966  0.9999964  0.99999636 0.99999624 0.9999963  0.9999964
 0.99999654 0.9999967  0.99999696 0.99999726 0.99999756 0.99999774
 0.99999785 0.999998   0.99999803 0.99999803 0.9999979  0.9999978
 0.9999977  0.9999975  0.9999973  0.99999714 0.99999696 0.9999969
 0.9999969  0.9999969  0.9999971  0.9999973  0.99999756 0.999998
 0.9999982  0.9999985  0.9999986  0.99999857 0.9999982  0.9999975
 0.99999654 0.99999505 0.9999932  0.9999908  0.999988   0.99998486
 0.9999816  0.9999783  0.9999756  0.9999739  0.9999737  0.9999755
 0.9999794  0.9999852  0.999992   0.9999978  0.9999993 ]","[[1.4474062  0.55958104 1.0402359  1.4105792  0.67657155 0.9739085
  1.4638392  0.62102115 1.1197947 ]
 [2.62609    1.7746681  5.163245   0.08803645 2.2803183  2.8267272
  5.951197   5.355349   3.7917457 ]
 [5.344901   1.144584   1.1826993  1.210316   1.775936   4.017891
  3.2733185  3.0960922  3.44485   ]]",trotter
293,293,4,False,"[0.99999994 0.9998752  0.9998393  0.9998638  0.9999224  0.999994
 1.0000615  1.0001125  1.0001409  1.0001429  1.0001199  1.0000763
 1.0000187  0.99995476 0.9998937  0.9998426  0.99980783 0.9997953
 0.99980617 0.9998412  0.99989766 0.99997014 1.0000527  1.0001377
 1.0002172  1.0002844  1.0003326  1.0003573  1.0003563  1.0003285
 1.0002769  1.0002048  1.0001181  1.0000237  0.9999287  0.99984074
 0.9997659  0.99970955 0.99967504 0.9996646  0.9996777  0.99971235
 0.99976516 0.9998309  0.99990326 0.9999767  1.0000447  1.0001018
 1.000144   1.0001681  1.0001725  1.0001577  1.000126   1.0000803
 1.0000254  0.9999669  0.9999099  0.9998603  0.9998226  0.9998
 0.9997954  0.9998083  0.9998382  0.9998815  0.9999341  0.99999094
 1.0000453  1.0000925  1.0001267  1.0001445  1.0001438  1.0001236
 1.0000867  1.0000364  0.9999784  0.99991924 0.9998657  0.99982536
 0.99980366 0.9998047  0.9998309  0.9998812  0.99995166 1.0000376
 1.0001293  1.0002176  1.0002912  1.0003401  1.0003549  1.0003293
 1.0002604  1.0001495  1.000003   0.99983376 0.99966    0.99950534
 0.9993998  0.99937814 0.99947876 0.9997435  1.000216  ]","[[1.4474062  0.55958104 1.0402359  1.4105792  0.67657155 0.9739085
  1.4638392  0.62102115 1.1197947 ]
 [2.62609    1.7746681  5.163245   0.08803645 2.2803183  2.8267272
  5.951197   5.355349   3.7917457 ]
 [5.344901   1.144584   1.1826993  1.210316   1.775936   4.017891
  3.2733185  3.0960922  3.44485   ]]",trotter
294,294,4,True,"[0.9999999  0.9999982  0.99999404 0.99998957 0.9999857  0.9999832
 0.99998224 0.99998254 0.999984   0.9999862  0.99998873 0.9999912
 0.9999935  0.99999547 0.99999684 0.99999774 0.9999982  0.9999984
 0.9999982  0.99999803 0.9999978  0.9999976  0.99999756 0.9999977
 0.9999979  0.9999982  0.9999986  0.9999991  0.9999994  0.9999997
 0.99999976 0.99999964 0.99999946 0.99999905 0.99999857 0.99999803
 0.9999975  0.9999971  0.9999968  0.9999966  0.9999965  0.99999654
 0.99999666 0.9999969  0.99999714 0.9999974  0.99999744 0.9999975
 0.9999976  0.99999756 0.9999975  0.9999974  0.9999973  0.99999726
 0.99999726 0.9999973  0.9999974  0.99999744 0.99999744 0.9999974
 0.9999974  0.9999973  0.9999972  0.99999726 0.9999973  0.9999975
 0.9999977  0.99999803 0.99999833 0.9999986  0.99999875 0.9999987
 0.9999984  0.9999978  0.99999696 0.999996   0.999995   0.9999939
 0.9999931  0.99999243 0.9999921  0.999992   0.99999195 0.99999195
 0.9999918  0.99999106 0.9999897  0.9999875  0.99998444 0.9999807
 0.9999765  0.9999724  0.9999689  0.99996674 0.99996656 0.9999688
 0.9999738  0.99998075 0.99998873 0.9999954  0.99999714]","[[1.1289884  0.9351136  1.0214949  0.6335019  0.88889813 1.0415804
  1.062306   0.9710636  1.032631  ]
 [3.739713   5.9876847  0.5224142  4.734357   0.1039436  2.6975234
  5.0894747  5.8658004  1.068285  ]
 [3.8108554  1.4395641  1.5379993  1.7893167  3.483676   4.2865143
  5.9174066  2.8884964  5.7850237 ]]",trotter
295,295,4,False,"[1.0002499  0.9996404  0.99924207 0.99901736 0.99892986 0.99894667
 0.99903893 0.9991813  0.9993525  0.9995351  0.9997156  0.9998841
 1.0000336  1.0001608  1.0002627  1.0003401  1.0003946  1.0004281
 1.0004437  1.0004437  1.0004311  1.0004083  1.000377   1.0003389
 1.0002949  1.0002459  1.0001923  1.000136   1.000077   1.0000172
 0.99995846 0.99990326 0.9998537  0.9998127  0.9997828  0.99976677
 0.99976593 0.9997815  0.9998138  0.99986124 0.99992234 0.9999933
 1.0000695  1.0001475  1.0002208  1.0002841  1.0003328  1.000363
 1.0003704  1.000354   1.0003129  1.0002486  1.0001627  1.0000601
 0.9999445  0.9998223  0.9996988  0.99958074 0.99947345 0.99938214
 0.9993112  0.999264   0.9992431  0.9992496  0.99928445 0.99934566
 0.9994325  0.9995421  0.9996715  0.99981713 0.99997514 1.0001402
 1.000308   1.0004731  1.0006299  1.0007724  1.0008945  1.0009904
 1.0010531  1.0010768  1.0010562  1.0009863  1.0008631  1.000684
 1.00045    1.0001621  0.9998256  0.9994491  0.9990442  0.99862725
 0.99821806 0.9978425  0.99752855 0.99730986 0.9972255  0.9973159
 0.99762756 0.9982073  0.9991072  1.000379   1.002076  ]","[[1.1289884  0.9351136  1.0214949  0.6335019  0.88889813 1.0415804
  1.062306   0.9710636  1.032631  ]
 [3.739713   5.9876847  0.5224142  4.734357   0.1039436  2.6975234
  5.0894747  5.8658004  1.068285  ]
 [3.8108554  1.4395641  1.5379993  1.7893167  3.483676   4.2865143
  5.9174066  2.8884964  5.7850237 ]]",trotter
296,296,4,True,"[0.9999999  0.99999917 0.9999972  0.9999953  0.9999939  0.9999934
 0.9999937  0.9999945  0.99999577 0.99999696 0.9999981  0.9999987
 0.99999875 0.9999983  0.9999972  0.99999577 0.9999941  0.99999255
 0.9999911  0.99999017 0.9999898  0.99999    0.9999908  0.9999921
 0.9999936  0.99999535 0.9999969  0.9999982  0.99999917 0.9999996
 0.9999996  0.9999992  0.99999857 0.9999979  0.9999972  0.9999967
 0.99999654 0.9999966  0.99999696 0.99999756 0.99999815 0.9999986
 0.9999989  0.99999875 0.9999983  0.99999726 0.99999595 0.9999944
 0.9999928  0.9999912  0.9999899  0.9999891  0.9999888  0.9999891
 0.99999    0.99999136 0.9999929  0.9999947  0.99999636 0.99999774
 0.9999987  0.999999   0.9999987  0.99999774 0.9999963  0.9999944
 0.99999225 0.99999005 0.999988   0.9999862  0.99998474 0.99998385
 0.99998355 0.99998385 0.9999848  0.9999863  0.99998826 0.9999905
 0.9999929  0.9999951  0.99999684 0.9999977  0.99999726 0.9999952
 0.9999911  0.999985   0.9999769  0.999967   0.9999559  0.99994457
 0.99993396 0.9999253  0.99991995 0.99991894 0.999923   0.99993217
 0.999946   0.9999628  0.99998003 0.9999939  0.9999997 ]","[[1.1853725  1.4336828  1.2633935  0.7185535  0.66457856 0.52413774
  0.85926676 1.3415271  1.0981246 ]
 [3.8806376  3.224341   3.2732933  1.0261136  5.817268   0.16749401
  4.6201816  4.19382    3.7873437 ]
 [0.04984006 2.1342678  4.840019   2.0286841  5.997874   3.1725075
  4.1737533  4.07009    3.9259603 ]]",trotter
297,297,4,False,"[1.0003623  0.99935246 0.9986206  0.99813706 0.99787366 0.9978016
 0.9978927  0.9981179  0.998449   0.9988582  0.9993177  0.9998015
 1.000284   1.0007423  1.0011562  1.0015092  1.0017878  1.0019822
 1.0020872  1.0021042  1.0020357  1.0018893  1.0016775  1.0014132
 1.0011121  1.0007914  1.0004673  1.0001562  0.9998717  0.99962646
 0.9994292  0.9992864  0.99920046 0.99917126 0.9991958  0.9992682
 0.9993802  0.9995232  0.99968576 0.9998582  1.0000294  1.0001913
 1.000334   1.0004519  1.0005401  1.0005959  1.0006188  1.0006095
 1.000571   1.0005082  1.0004264  1.000331   1.0002295  1.0001271
 1.0000304  0.9999443  0.99987227 0.99981797 0.99978137 0.9997633
 0.9997617  0.99977475 0.9997996  0.99983215 0.9998689  0.99990666
 0.99994266 0.9999742  1.0000005  1.0000216  1.0000384  1.0000517
 1.0000638  1.0000774  1.0000939  1.0001147  1.0001403  1.0001698
 1.0002005  1.0002295  1.0002505  1.0002581  1.0002453  1.0002053
 1.000132   1.0000204  0.99986774 0.9996745  0.999444   0.9991841
 0.99890697 0.9986296  0.99837416 0.9981658  0.9980353  0.9980168
 0.99814725 0.9984657  0.9990131  0.99982965 1.0009563 ]","[[1.1853725  1.4336828  1.2633935  0.7185535  0.66457856 0.52413774
  0.85926676 1.3415271  1.0981246 ]
 [3.8806376  3.224341   3.2732933  1.0261136  5.817268   0.16749401
  4.6201816  4.19382    3.7873437 ]
 [0.04984006 2.1342678  4.840019   2.0286841  5.997874   3.1725075
  4.1737533  4.07009    3.9259603 ]]",trotter
298,298,4,True,"[0.9999999  0.99999917 0.9999975  0.9999957  0.99999416 0.9999934
 0.9999933  0.9999939  0.9999949  0.999996   0.9999971  0.99999785
 0.99999833 0.99999845 0.9999981  0.99999744 0.9999965  0.9999955
 0.9999946  0.99999386 0.99999344 0.9999933  0.9999935  0.99999404
 0.9999949  0.99999577 0.9999968  0.9999977  0.99999857 0.99999917
 0.9999995  0.99999964 0.99999946 0.999999   0.99999833 0.9999975
 0.99999654 0.99999565 0.99999475 0.999994   0.9999934  0.999993
 0.99999285 0.99999285 0.99999315 0.9999936  0.99999416 0.9999949
 0.99999565 0.9999964  0.9999971  0.9999977  0.9999981  0.9999984
 0.99999845 0.99999845 0.9999983  0.999998   0.9999977  0.99999744
 0.9999971  0.9999969  0.9999968  0.9999969  0.9999971  0.99999726
 0.99999756 0.9999979  0.9999982  0.9999985  0.9999987  0.99999887
 0.9999989  0.999999   0.999999   0.9999989  0.9999989  0.999999
 0.999999   0.99999905 0.99999905 0.999999   0.99999887 0.9999987
 0.99999833 0.99999785 0.99999726 0.9999965  0.9999957  0.999995
 0.9999943  0.99999374 0.9999934  0.99999356 0.99999404 0.9999949
 0.99999607 0.9999974  0.9999987  0.99999946 0.9999993 ]","[[0.7838388  0.95175105 1.3823624  0.6108634  0.6044954  0.7512432
  0.7022328  0.64190006 1.2153095 ]
 [4.591358   3.2242622  0.20134264 1.917798   0.5339379  4.05186
  5.0313153  4.9089823  0.75202346]
 [2.3759308  1.0366123  1.2627051  6.258702   6.0765147  3.697823
  1.3738923  2.3348556  2.19145   ]]",trotter
299,299,4,False,"[1.000801   1.0000064  0.99941903 0.9990093  0.99874824 0.99860847
 0.9985661  0.9985985  0.9986858  0.9988107  0.9989586  0.9991177
 0.9992791  0.99943477 0.9995801  0.9997117  0.99982786 0.99992836
 1.0000132  1.0000837  1.0001407  1.0001866  1.0002226  1.0002493
 1.0002687  1.0002806  1.0002862  1.0002853  1.0002778  1.0002635
 1.0002428  1.0002147  1.00018    1.0001395  1.0000935  1.0000429
 0.9999898  0.9999352  0.9998817  0.99983084 0.9997839  0.99974346
 0.9997101  0.9996854  0.9996696  0.99966335 0.99966544 0.9996754
 0.99969214 0.99971366 0.99973845 0.99976426 0.9997904  0.99981445
 0.9998356  0.9998533  0.9998673  0.99987817 0.99988633 0.9998937
 0.9999018  0.99991286 0.9999285  0.99995065 0.99998087 1.000021
 1.0000712  1.0001312  1.0002005  1.0002773  1.0003592  1.0004426
 1.000524   1.0005995  1.0006638  1.000713   1.0007423  1.0007477
 1.0007257  1.0006738  1.0005903  1.0004754  1.0003291  1.0001544
 0.9999544  0.99973506 0.9995018  0.9992627  0.9990271  0.9988051
 0.9986073  0.9984469  0.99833584 0.9982879  0.99831814 0.99843997
 0.9986698  0.999022   0.9995136  1.00016    1.000978  ]","[[0.7838388  0.95175105 1.3823624  0.6108634  0.6044954  0.7512432
  0.7022328  0.64190006 1.2153095 ]
 [4.591358   3.2242622  0.20134264 1.917798   0.5339379  4.05186
  5.0313153  4.9089823  0.75202346]
 [2.3759308  1.0366123  1.2627051  6.258702   6.0765147  3.697823
  1.3738923  2.3348556  2.19145   ]]",trotter
